recharge_id,date,heure,user_id,numero_compteur,zone_id,region,type_compteur,montant_brut,redevance,taxe_communale,montant_net,kwh_obtenus,cumul_mois_avant,tranche_finale,economie_baisse,canal_paiement,statut
197,2026-01-30,14:06,91,SN09492952,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,32.66,1,541.59,Orange Money,succes
198,2026-01-26,12:14,92,SN15537301,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
199,2026-02-01,18:52,92,SN15537301,15,Louga,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
200,2026-02-19,17:43,92,SN15537301,15,Louga,DPP,5000,0,125.0,4875.0,54.28,103.51,2,0.0,Wave,succes
201,2026-02-14,20:59,92,SN15537301,15,Louga,DPP,5000,0,125.0,4875.0,59.45,74.3,1,541.59,Orange Money,succes
202,2026-01-26,11:31,93,SN03935320,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
203,2026-02-01,18:48,93,SN03935320,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
204,2026-02-16,12:22,93,SN03935320,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,107.07,1,324.95,Wave,succes
205,2026-02-19,11:31,93,SN03935320,3,Dakar,DPP,2000,0,50.0,1950.0,23.3,127.42,2,0.0,Wave,succes
206,2026-02-24,10:46,93,SN03935320,3,Dakar,DPP,1000,0,25.0,975.0,7.14,164.19,2,0.0,Orange Money,succes
207,2026-01-27,20:33,93,SN03935320,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,6.86,1,541.59,Orange Money,succes
208,2026-01-26,20:29,94,SN01840381,1,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
209,2026-01-26,11:54,95,SN09903652,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
210,2026-02-01,16:42,95,SN09903652,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
211,2026-01-26,09:38,96,SN02669194,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
212,2026-01-26,09:36,97,SN09552991,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
213,2026-02-01,19:09,97,SN09552991,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
214,2026-01-26,18:09,98,SN19101547,19,Ziguinchor,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
215,2026-01-26,12:26,99,SN11117946,11,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
216,2026-02-01,13:46,99,SN11117946,11,Saint-Louis,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
217,2026-02-10,16:36,99,SN11117946,11,Saint-Louis,DPP,3000,0,75.0,2925.0,35.67,65.24,1,324.95,Wave,succes
218,2026-01-26,19:30,100,SN02857963,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
219,2026-02-01,19:43,100,SN02857963,2,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
220,2026-02-16,08:44,100,SN02857963,2,Dakar,DPP,2000,0,50.0,1950.0,22.44,129.58,2,0.0,Wave,succes
221,2026-01-26,16:18,101,SN03448462,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
222,2026-01-26,18:09,102,SN09387160,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
223,2026-01-26,14:03,103,SN09110525,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
224,2026-02-01,13:45,103,SN09110525,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
225,2026-01-26,10:51,104,SN18418900,18,Tambacounda,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
226,2026-01-26,08:09,105,SN08486120,8,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
227,2026-02-01,11:33,105,SN08486120,8,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
228,2026-01-26,18:27,106,SN19731078,19,Ziguinchor,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
229,2026-01-26,13:31,107,SN02281084,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
230,2026-01-26,09:43,108,SN02444279,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
231,2026-02-01,16:11,108,SN02444279,2,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
232,2026-01-26,20:16,109,SN09450326,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
233,2026-02-01,17:48,109,SN09450326,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
234,2026-01-26,18:19,110,SN02129563,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
235,2026-01-26,18:14,111,SN03892342,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
236,2026-02-01,10:54,111,SN03892342,3,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
237,2026-02-21,20:15,111,SN03892342,3,Dakar,DPP,1000,0,25.0,975.0,11.89,106.91,1,108.32,Orange Money,succes
238,2026-01-26,14:44,112,SN15756861,15,Louga,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
239,2026-02-01,14:04,112,SN15756861,15,Louga,PPP,9500,429,250.0,9321.0,60.27,0.0,2,0.0,Wave,succes
240,2026-01-26,10:23,113,SN02695852,2,Dakar,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
241,2026-01-26,14:17,114,SN17585403,17,Kolda,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
242,2026-02-01,12:12,114,SN17585403,17,Kolda,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
243,2026-01-31,11:27,114,SN17585403,17,Kolda,DPP,2000,0,50.0,1950.0,23.78,22.96,1,216.64,Wave,succes
244,2026-01-26,16:59,115,SN09807433,9,Diourbel,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
245,2026-02-01,09:38,115,SN09807433,9,Diourbel,PPP,5000,429,125.0,4446.0,30.16,0.0,1,494.02,Orange Money,succes
246,2026-01-26,19:11,116,SN05372551,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
247,2026-01-26,10:42,117,SN09964630,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
248,2026-02-01,10:58,117,SN09964630,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
249,2026-01-26,18:50,118,SN08137934,8,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
250,2026-01-26,16:24,119,SN16978218,16,Fatick,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
251,2026-02-01,11:22,119,SN16978218,16,Fatick,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
252,2026-01-26,08:59,120,SN01180461,1,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
253,2026-02-01,14:50,120,SN01180461,1,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
254,2026-02-18,19:54,120,SN01180461,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,75.94,1,541.59,Wave,succes
255,2026-02-20,10:54,120,SN01180461,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,83.93,1,541.59,Orange Money,succes
256,2026-02-21,20:25,120,SN01180461,1,Dakar,DPP,3000,0,75.0,2925.0,35.67,87.57,1,324.95,Orange Money,succes
257,2026-01-26,16:24,121,SN19780965,19,Ziguinchor,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
258,2026-01-26,18:08,122,SN02429830,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
259,2026-01-26,20:12,123,SN04470381,4,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
260,2026-02-01,10:01,123,SN04470381,4,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
261,2026-02-03,17:21,123,SN04470381,4,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,9.99,2,0.0,Orange Money,succes
262,2026-02-18,12:16,123,SN04470381,4,Dakar,DPP,2000,0,50.0,1950.0,23.78,79.27,1,216.64,Orange Money,succes
263,2026-02-17,13:33,123,SN04470381,4,Dakar,DPP,2000,0,50.0,1950.0,23.78,74.58,1,216.64,Orange Money,succes
264,2026-02-10,14:55,123,SN04470381,4,Dakar,DPP,3000,0,75.0,2925.0,35.67,42.13,1,324.95,Orange Money,succes
265,2026-01-26,12:20,124,SN13724439,13,Kaolack,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
266,2026-02-01,15:43,124,SN13724439,13,Kaolack,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
267,2026-02-02,18:35,124,SN13724439,13,Kaolack,DPP,9500,429,500.0,19071.0,112.95500000000001,8.06,2,0.0,Wave,succes
268,2026-01-26,20:51,125,SN02590900,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
269,2026-01-26,19:45,126,SN20492871,20,Matam,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
270,2026-02-01,12:57,126,SN20492871,20,Matam,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
271,2026-02-08,10:21,126,SN20492871,20,Matam,DPP,1000,0,25.0,975.0,11.89,40.76,1,108.32,Orange Money,succes
272,2026-01-26,10:51,127,SN13104504,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
273,2026-02-01,16:28,127,SN13104504,13,Kaolack,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
274,2026-02-08,13:23,127,SN13104504,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,39.83,1,541.59,Wave,succes
275,2026-02-21,15:06,127,SN13104504,13,Kaolack,DPP,5000,0,125.0,4875.0,50.34,113.37,2,0.0,Orange Money,succes
276,2026-01-26,10:26,128,SN19934938,19,Ziguinchor,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
277,2026-01-26,20:27,129,SN05478297,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
278,2026-02-01,08:23,129,SN05478297,5,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
279,2026-02-06,20:30,129,SN05478297,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,37.47,1,216.64,Orange Money,succes
280,2026-01-26,12:08,130,SN09348628,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
281,2026-02-01,13:36,130,SN09348628,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Agence Senelec,succes
282,2026-01-26,16:55,131,SN05960665,5,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
283,2026-01-26,10:30,132,SN05669755,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
284,2026-02-01,14:30,132,SN05669755,5,Thiès,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
285,2026-01-31,08:29,132,SN05669755,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,37.11,1,324.95,Free Money,succes
286,2026-01-26,14:21,133,SN06324898,6,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
287,2026-02-01,10:51,133,SN06324898,6,Thiès,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
288,2026-02-12,19:23,133,SN06324898,6,Thiès,DPP,5000,0,125.0,4875.0,59.45,86.62,1,541.59,Orange Money,succes
289,2026-02-24,15:16,133,SN06324898,6,Thiès,DPP,5000,0,125.0,4875.0,35.72,181.32,2,0.0,Wave,succes
290,2026-01-26,14:34,134,SN09676775,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
291,2026-01-26,13:39,135,SN13462769,13,Kaolack,PPP,2000,0,50.0,1950.0,13.23,0.0,1,216.71,Orange Money,succes
292,2026-02-01,17:30,135,SN13462769,13,Kaolack,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Wave,succes
293,2026-01-26,16:04,136,SN09824344,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
294,2026-02-01,14:11,136,SN09824344,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
295,2026-01-26,17:57,137,SN13716324,13,Kaolack,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Wave,succes
296,2026-01-26,19:34,138,SN13798083,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
297,2026-01-26,13:56,139,SN11895545,11,Saint-Louis,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Wave,succes
298,2026-02-01,20:05,139,SN11895545,11,Saint-Louis,PPP,9500,429,500.0,19071.0,111.63,0.0,2,0.0,Wave,succes
299,2026-02-02,20:57,139,SN11895545,11,Saint-Louis,PPP,9500,429,375.0,14196.0,80.97,22.3,2,0.0,Orange Money,succes
300,2026-01-26,20:36,140,SN01423793,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
301,2026-02-01,13:28,140,SN01423793,1,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
302,2026-02-17,18:05,140,SN01423793,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,97.33,1,216.64,Wave,succes
303,2026-02-07,18:42,140,SN01423793,1,Dakar,DPP,1000,0,25.0,975.0,11.89,35.27,1,108.32,Orange Money,succes
304,2026-01-28,16:42,140,SN01423793,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,11.2,1,216.64,Orange Money,succes
305,2026-01-26,13:35,141,SN09766613,9,Diourbel,PPP,2000,0,50.0,1950.0,13.23,0.0,1,216.71,Wave,succes
306,2026-02-01,12:06,141,SN09766613,9,Diourbel,PPP,9500,429,250.0,9321.0,60.27,0.0,2,0.0,Wave,succes
307,2026-02-17,15:57,141,SN09766613,9,Diourbel,PPP,3000,0,75.0,2925.0,15.41,234.3,2,0.0,Orange Money,succes
308,2026-01-26,12:16,142,SN02136930,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
309,2026-01-26,16:19,143,SN17343748,17,Kolda,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
310,2026-01-26,19:20,144,SN05897763,5,Thiès,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Wave,succes
311,2026-01-26,10:28,145,SN02279559,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
312,2026-01-26,18:13,146,SN07257792,7,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
313,2026-02-01,12:34,146,SN07257792,7,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
314,2026-01-26,11:18,147,SN11194396,11,Saint-Louis,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
315,2026-01-26,08:01,148,SN13484651,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
316,2026-01-26,17:43,149,SN09696484,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
317,2026-02-01,20:37,149,SN09696484,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
318,2026-01-27,18:41,149,SN09696484,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,7.02,1,216.64,Orange Money,succes
319,2026-01-26,08:49,150,SN01165015,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
320,2026-01-26,14:05,151,SN15761127,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
321,2026-01-26,17:44,152,SN06234777,6,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
322,2026-02-01,19:47,152,SN06234777,6,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Free Money,succes
323,2026-02-05,09:36,152,SN06234777,6,Thiès,DPP,5000,429,125.0,4446.0,54.22,28.56,1,493.94,Orange Money,succes
324,2026-02-15,19:54,152,SN06234777,6,Thiès,DPP,2000,0,50.0,1950.0,23.78,95.75,1,216.64,Free Money,succes
325,2026-01-26,16:37,153,SN02374549,2,Dakar,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
326,2026-02-01,15:24,153,SN02374549,2,Dakar,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Orange Money,succes
327,2026-01-26,09:14,154,SN02447841,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
328,2026-01-26,09:03,155,SN03588771,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
329,2026-02-01,12:13,155,SN03588771,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
330,2026-01-26,15:44,156,SN17962527,17,Kolda,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
331,2026-02-01,16:23,156,SN17962527,17,Kolda,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
332,2026-02-10,14:40,156,SN17962527,17,Kolda,DPP,5000,0,125.0,4875.0,59.45,62.68,1,541.59,Wave,succes
333,2026-01-26,19:53,157,SN02618887,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
334,2026-01-26,18:58,158,SN02345871,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
335,2026-01-26,15:02,159,SN08334251,8,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
336,2026-01-26,11:35,160,SN05822948,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
337,2026-02-01,10:17,160,SN05822948,5,Thiès,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
338,2026-02-07,17:36,160,SN05822948,5,Thiès,DPP,1000,0,25.0,975.0,11.89,40.72,1,108.32,Wave,succes
339,2026-01-26,16:42,161,SN09273073,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
340,2026-02-01,18:38,161,SN09273073,9,Diourbel,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Free Money,succes
341,2026-02-05,08:51,161,SN09273073,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,21.12,2,0.0,Orange Money,succes
342,2026-01-26,11:35,162,SN02592890,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
343,2026-02-01,18:07,162,SN02592890,2,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
344,2026-02-14,10:07,162,SN02592890,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,61.89,1,324.95,Orange Money,succes
345,2026-02-22,18:00,162,SN02592890,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,102.82,1,216.64,Orange Money,succes
346,2026-02-02,13:36,162,SN02592890,2,Dakar,DPP,5000,429,125.0,4446.0,54.22,5.58,1,493.94,Orange Money,succes
347,2026-02-10,08:15,162,SN02592890,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,43.15,1,216.64,Orange Money,succes
348,2026-01-26,20:22,163,SN01800046,1,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
349,2026-02-01,09:11,163,SN01800046,1,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
350,2026-01-26,19:15,164,SN08753620,8,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
351,2026-01-26,15:26,165,SN04293501,4,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
352,2026-02-01,13:39,165,SN04293501,4,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
353,2026-02-03,20:48,165,SN04293501,4,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,9.35,2,0.0,Orange Money,succes
354,2026-01-26,20:13,166,SN07103925,7,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
355,2026-02-01,12:02,166,SN07103925,7,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
356,2026-01-26,08:59,167,SN03451897,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
357,2026-02-01,18:04,167,SN03451897,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
358,2026-02-11,10:50,167,SN03451897,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,81.95,1,324.95,Orange Money,succes
359,2026-01-26,20:18,168,SN09264300,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
360,2026-02-01,14:07,168,SN09264300,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
361,2026-02-23,19:55,168,SN09264300,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,128.79,1,108.32,Orange Money,succes
362,2026-02-13,16:21,168,SN09264300,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,68.75,1,541.59,Orange Money,succes
363,2026-01-26,10:16,169,SN19964930,19,Ziguinchor,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
364,2026-01-26,18:59,170,SN05106147,5,Thiès,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
365,2026-02-01,19:29,170,SN05106147,5,Thiès,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
366,2026-02-04,17:43,170,SN05106147,5,Thiès,DPP,5000,429,125.0,4446.0,54.22,24.31,1,493.94,Wave,succes
367,2026-01-30,15:54,170,SN05106147,5,Thiès,DPP,1000,0,25.0,975.0,11.89,29.83,1,108.32,Orange Money,succes
368,2026-01-26,09:43,171,SN09620356,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
369,2026-02-01,08:10,171,SN09620356,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Free Money,succes
370,2026-02-16,16:02,171,SN09620356,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,67.96,1,541.59,Orange Money,succes
371,2026-01-26,10:33,172,SN09478235,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
372,2026-02-01,10:44,172,SN09478235,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
373,2026-01-26,13:56,173,SN05156905,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
374,2026-01-26,09:12,174,SN03657971,3,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
375,2026-02-01,15:00,174,SN03657971,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
376,2026-01-26,10:37,175,SN02620943,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
377,2026-02-01,09:40,175,SN02620943,2,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
378,2026-01-26,18:34,176,SN08369851,8,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
379,2026-01-26,15:17,177,SN15499071,15,Louga,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Orange Money,succes
380,2026-02-01,16:18,177,SN15499071,15,Louga,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Orange Money,succes
381,2026-01-26,20:24,178,SN16985057,16,Fatick,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
382,2026-02-01,15:51,178,SN16985057,16,Fatick,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
383,2026-02-22,14:54,178,SN16985057,16,Fatick,DPP,1000,0,25.0,975.0,11.89,115.28,1,108.32,Agence Senelec,succes
384,2026-02-11,14:23,178,SN16985057,16,Fatick,DPP,2000,0,50.0,1950.0,23.78,56.66,1,216.64,Free Money,succes
385,2026-01-26,11:16,179,SN09582681,9,Diourbel,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Wave,succes
386,2026-02-01,17:35,179,SN09582681,9,Diourbel,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Orange Money,succes
387,2026-02-18,11:10,179,SN09582681,9,Diourbel,PPP,1000,0,25.0,975.0,5.14,299.06,2,0.0,Wave,succes
388,2026-01-26,12:09,180,SN02373475,2,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
389,2026-01-26,19:46,181,SN02897593,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
390,2026-01-26,15:34,182,SN17921491,17,Kolda,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
391,2026-02-01,16:45,182,SN17921491,17,Kolda,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
392,2026-02-16,19:15,182,SN17921491,17,Kolda,DPP,2000,0,50.0,1950.0,23.78,68.98,1,216.64,Wave,succes
393,2026-01-29,14:15,182,SN17921491,17,Kolda,DPP,3000,0,75.0,2925.0,35.67,13.39,1,324.95,Orange Money,succes
394,2026-02-13,13:04,182,SN17921491,17,Kolda,DPP,1000,0,25.0,975.0,11.89,53.62,1,108.32,Wave,succes
395,2026-01-26,14:17,183,SN15989639,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
396,2026-01-26,18:20,184,SN11754612,11,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
